Date,strategy,block,ticker,weight,tradable,mve_gamma,optimizer_success,optimizer_message,allocation_method
2005-01-06,gaussian,1,LLOY.L,0.041470903049840357,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,MS,0.039252565042266402,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,NWG.L,0.043288346175730977,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,PNC,0.041062313492044172,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,SAN.MC,0.042791436988143194,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,STAN.L,0.045303423669007609,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,UBSG.SW,0.042180766534967953,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,UCG.MI,0.01,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,USB,0.040691101735473703,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,WFC,0.041114535239255734,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,8308.T,0.040449303301914985,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,8316.T,0.038595930250048469,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,BAC,0.0417662784637155,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,BARC.L,0.038433833300392573,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,BBVA.MC,0.036775797689921647,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,BNP.PA,0.037091019862451696,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,C,0.038270034856541027,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,CBK.DE,0.036748447470065983,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,DBK.DE,0.038264963140708791,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,GLE.PA,0.03724531712725393,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
